Angular Gyrus,Central Opercular Cortex,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Cuneal Cortex,Frontal Medial Cortex,Frontal Opercular Cortex,Frontal Orbital Cortex,Frontal Pole,Heschl's Gyrus (includes H1 and H2),"Inferior Frontal Gyrus, pars opercularis","Inferior Frontal Gyrus, pars triangularis","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, temporooccipital part",Insular Cortex,Intracalcarine Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),"Lateral Occipital Cortex, inferior division","Lateral Occipital Cortex, superior division",Left Accumbens,Left Amygdala,Left Caudate,Left Hippocampus,Left Pallidum,Left Putamen,Left Thalamus,Lingual Gyrus,Middle Frontal Gyrus,"Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part",Occipital Fusiform Gyrus,Occipital Pole,Paracingulate Gyrus,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Parietal Opercular Cortex,Planum Polare,Planum Temporale,Postcentral Gyrus,Precentral Gyrus,Precuneous Cortex,Right Accumbens,Right Amygdala,Right Caudate,Right Hippocampus,Right Pallidum,Right Putamen,Right Thalamus,Subcallosal Cortex,Superior Frontal Gyrus,Superior Parietal Lobule,"Superior Temporal Gyrus, anterior division",Supracalcarine Cortex,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Temporal Pole
0.18298590077576063,0.026498586573499315,0.02566975439693911,-0.00754120354111313,0.15441974447974077,0.0009334928600500662,0.1280235652382492,0.06007030521724241,0.07538106635952672,0.00865793841104981,0.029396474784147655,0.07041520218477182,0.0018165054473471135,0.03040276309277149,0.0011703217705936297,0.30137569621099647,0.2104622096034652,0.06074889860254653,0.06743617070482132,0.0052079380826747165,0.023629222778563806,-0.005410235612950427,0.00435217559760344,-0.01076612447170501,0.012365240788628868,0.10701292774356003,0.18014316672974445,0.07027996474124015,0.021598404392283013,0.07985750813010736,0.13711334775525627,0.28282914242000445,0.21344362421238677,0.020674493295926574,-0.009089334002623321,0.011575601202376346,0.02562047424891316,0.0022214708176065,0.00817160445747646,0.10744486823149607,0.11510939737583728,0.03616219167168259,0.007993593283578859,0.026754692302528003,-0.006252720212260037,0.026064322138509007,-0.024789765371498487,0.031083985000637405,0.07547776305929144,0.002092130852083788,0.030147898281719668,0.04748498611416377,-0.005309134087664016,0.15541458129882812,0.11319874216478767,0.046730740695980426,0.09489726555262896,0.21718167941621008,0.011852445543235075
0.09007817992927335,0.01594677482936399,0.013893432439641749,-0.017025994282242253,0.05246233284896147,0.005098849746352392,0.05730164114465105,0.025243456482041814,0.043540785287288906,0.01829471486680051,0.013791943906892276,0.02058830350003344,-0.019985047003901597,0.004426205834598406,-0.021889387293064846,0.09569800365055707,0.14399782753159815,0.02075309216553438,0.02378556787544954,0.0018196989458503453,-0.016290819179927203,-0.012621276978905319,-0.016545842725334436,0.004714503144541531,0.017037213482755297,0.045721334134433286,0.049240892237805305,0.024806808072624476,0.019929299751917522,0.04475507161296006,0.1007099819521532,0.0755191333327733,0.06274120097464704,-0.0064633021540675606,-0.005416776905668543,-0.00040421925537975124,0.04779430906823341,0.0002251037046418968,0.03282448607133635,0.08567528289260594,0.07238970538403125,0.0150707279536741,-0.004851817873352808,0.021615501836682042,0.014766256648597988,0.017130769947741892,-0.024269530536435175,0.012029871027520362,0.03573067602536357,0.0013375871993125752,0.01610193079245006,0.030297011771100633,-0.013334004802906767,0.04927630859909328,0.06817113296359989,0.027039292433583145,0.04007454776594825,0.06014739537069984,-0.0014341367897412456
0.20593615457521264,0.0708947405747488,0.013273031576305416,0.003935727033209294,0.12147811583593382,0.04964315616492684,0.08498590888706505,0.03700234429210636,0.07599456766818433,0.024992919348655863,0.026554911694628126,0.060117007781427804,-0.01986288474806657,0.01621921603561293,0.012190531331596645,0.19567914106321674,0.2237241196294203,0.046734208544940814,0.036312122716971325,0.02317573584563343,0.022897824116632447,0.01431248775610687,-0.010111296219183198,-0.02007277383871958,0.02454076739067727,0.07531819170248424,0.1269269177676938,0.06077522673505418,0.041124464560907785,0.06996157511751702,0.17545209434015532,0.17070590752236386,0.1344583825016698,0.01196053793244328,-0.009120464959043138,0.00018026515947166063,0.12859718300772052,0.019777661942421122,0.07065804292124214,0.17633815775526332,0.1362992339100398,0.013208420141368893,0.012735833301611826,0.05483242742558743,0.0171150212169539,0.02514369437035094,-0.030497334950359153,0.03366877867820415,0.044297732994066065,0.004025983049514446,0.030459198123174356,0.04697446514528694,0.042396317559776575,0.1153910054382703,0.1338307851172508,0.09473622902065304,0.05668217535560013,0.12423072131812996,0.04351651266957006
0.2529029129667485,0.14281396747480893,0.033392025012496517,-0.005513290986947134,0.15525807746758696,0.06838466047395206,0.12454043318193855,0.043372516302352254,0.11922074590168946,0.061156655879730876,0.06060299636624383,0.09530179424488798,-0.005327067265273831,0.04828368708597008,0.009676208521457428,0.23618643271162154,0.271974134529736,0.08129919357333623,0.05356532398690569,0.02934049017040442,0.058477597879179825,0.030682598234068416,0.0013880120947005901,-0.00981159878115282,0.03043756459621673,0.09855707106015361,0.1659259375528241,0.08084978406310928,0.087106705980098,0.10554048503544314,0.23974244455073743,0.22273962928893717,0.17593899052193823,0.020854022063262073,-0.006574585082683157,-0.008724766420134415,0.20732103087377887,0.04321503322175209,0.1339638736231107,0.24086346123235444,0.1959594340189129,0.031098715379728494,0.015376376133438544,0.09432280718857515,0.021373092705476368,0.06457595157285109,-0.04610540532896705,0.051361987142698136,0.05793586880602735,0.0327113040372835,0.044782380685738636,0.09485390866901858,0.0768768903634227,0.1544686367748477,0.19178631965150225,0.15361082892045907,0.07798942669909051,0.17562375170119265,0.07387768968622735
0.2742378606018445,0.15315833391872705,0.024691104677552027,-0.01199939191764128,0.1710637207572342,0.08566134026710023,0.14666427767023127,0.0464246171586057,0.12217181434868075,0.0753780187021756,0.06310167422531344,0.09606995819308234,-0.004920392171710941,0.0614780935835331,0.006736671882318267,0.2762840392319023,0.284229761953895,0.10708551943724882,0.05697794987800273,0.030500951810931484,0.06618289279599562,0.027421031860595056,0.0024659692818391407,-0.012584043310043659,0.025738823075666495,0.10142111376667699,0.1845170187611952,0.08266173102331499,0.09437703790394127,0.11923629299123237,0.2636962788747558,0.2767177272772958,0.2163317083044255,0.020072205480954324,-0.01073971707770165,-0.013404636095601616,0.20974575035960963,0.048277193561513373,0.15026694050071931,0.25265568029795976,0.2057589089616816,0.038205103037205146,0.022458693237169414,0.09432868310745726,0.0268822284877723,0.06039639102651718,-0.04463440729371199,0.051674608220445346,0.061235445188292374,0.041204523532948595,0.048989621460015044,0.10432902528039108,0.09136149054723429,0.1781135140158606,0.20182015118024027,0.16648213216598998,0.09386555924483225,0.22603374973256538,0.07423052973781072
