,participant,param,reward
0,7,-0.3930342495441437,48.010958904109586
1,13,0.8756322264671326,54.824657534246576
2,15,0.4285367727279663,52.726027397260275
3,18,-0.1932462453842163,51.14794520547945
4,27,1.0653680562973022,55.342465753424655
5,39,0.6265407800674438,53.326027397260276
