,participant,param,reward
0,7,0.1395396888256073,48.134246575342466
1,13,-0.019541747868061066,49.74520547945205
2,15,0.32925447821617126,52.95342465753425
3,18,0.15454308688640594,50.40547945205479
4,27,0.4094155728816986,47.72054794520548
5,39,0.08676806837320328,50.23287671232877
