,participant,param,reward
0,12,1.5624451637268066,50.87605633802817
1,18,0.4673210084438324,52.61142857142857
2,21,0.49850812554359436,54.25205479452055
3,31,0.47744831442832947,49.858333333333334
4,50,0.5547059774398804,55.20307692307692
5,52,0.5579744577407837,53.208955223880594
6,57,0.1502869874238968,50.84571428571429
