,participant,param,reward
0,9,0.9459205865859985,57.713432835820896
1,13,-0.06798014789819717,49.326027397260276
2,20,0.9742988348007202,54.81095890410959
3,36,-0.2279302030801773,49.42191780821918
4,49,0.906930685043335,57.90149253731343
5,57,0.18342028558254242,54.611111111111114
6,64,0.9871693849563599,56.0027397260274
7,71,1.0187170505523682,55.2
8,72,0.8700364232063293,54.961643835616435
9,77,1.0725834369659424,54.49041095890411
10,80,1.0390886068344116,56.25205479452055
